continent,location,date,total_cases_per_million,total_deaths_per_million,total_vaccinations_per_million
Africa,Angola,02/02/2022,2760.01,53.247,422600
Africa,Angola,28/01/2022,2750.878,53.191,409900
Africa,Angola,23/01/2022,2694.709,52.994,391800
Africa,Angola,14/01/2022,2601.394,51.898,356600
Africa,Angola,12/01/2022,2561.129,51.701,347800
Africa,Angola,08/01/2022,2494.451,50.83,340000
Africa,Angola,06/01/2022,2434.348,50.268,331500
Africa,Angola,30/12/2021,2157.605,49.369,326400
Africa,Angola,23/12/2021,1852.764,48.835,313700
Africa,Angola,15/12/2021,1839.782,48.807,303600
Africa,Angola,09/12/2021,1835.736,48.751,290000
Africa,Angola,06/12/2021,1833.685,48.751,281500
Africa,Angola,02/12/2021,1831.549,48.751,276700
Africa,Angola,24/11/2021,1828.121,48.611,253600
Africa,Angola,21/11/2021,1826.716,48.611,247200
Africa,Angola,18/11/2021,1825.508,48.582,231300
Africa,Angola,11/11/2021,1819.72,48.414,219400
Africa,Angola,07/11/2021,1816.685,48.301,203600
Africa,Angola,02/11/2021,1811.178,48.133,186800
Africa,Angola,26/10/2021,1796.342,47.796,173200
Africa,Angola,24/10/2021,1791.986,47.627,166900
Africa,Angola,20/10/2021,1775.746,47.149,159100
Africa,Angola,18/10/2021,1765.771,46.756,146800
Africa,Angola,14/10/2021,1746.13,46.363,125000
Africa,Angola,08/10/2021,1708.478,45.042,114500
Africa,Angola,26/09/2021,1539.661,41.783,88100
Africa,Angola,19/09/2021,1469.752,39.001,79200
Africa,Angola,11/09/2021,1403.327,37.146,69400
Africa,Angola,01/09/2021,1335.919,34.196,58600
Africa,Angola,25/08/2021,1302.088,32.763,51700
Africa,Angola,20/08/2021,1273.568,31.836,49300
Africa,Angola,16/08/2021,1253.674,30.908,48500
Africa,Angola,09/08/2021,1226.84,29.475,47600
Africa,Angola,03/08/2021,1205.991,28.604,47200
Africa,Angola,19/07/2021,1146.562,26.89,44700
Africa,Angola,12/07/2021,1122.763,26.272,43800
Africa,Angola,05/07/2021,1102.307,25.654,42500
Africa,Angola,28/06/2021,1083.369,24.98,41800
Africa,Angola,24/06/2021,1067.802,24.671,40300
Africa,Angola,20/06/2021,1056.619,24.052,38800
Africa,Angola,15/06/2021,1033.746,23.49,36900
Africa,Angola,10/06/2021,1015.904,22.788,34400
Africa,Angola,08/06/2021,1007.446,22.479,31400
Africa,Angola,31/05/2021,965.636,21.467,25500
Africa,Angola,26/05/2021,925.37,20.652,24200
Africa,Angola,21/05/2021,889.629,19.781,21300
Africa,Angola,18/05/2021,865.071,19.023,19100
Africa,Angola,12/05/2021,818.961,17.955,17600
Africa,Angola,23/04/2021,703.897,16.072,12800
Africa,Angola,19/04/2021,685.296,15.763,11100
Africa,Angola,11/04/2021,655.568,15.454,6900
Africa,Angola,06/04/2021,638.315,15.258,5100
Africa,Angola,29/03/2021,619.939,14.977,3700
Africa,Angola,24/03/2021,611.818,14.92,2400
Africa,Angola,18/03/2021,603.81,14.667,1400
Africa,Angola,08/03/2021,592.487,14.443,200
Africa,Angola,01/03/2021,584.647,14.274,0
North America,Anguilla,03/03/2023,245890.282,755.81,1549700
North America,Anguilla,10/02/2023,245890.282,755.81,1542400
North America,Anguilla,03/01/2023,245890.282,755.81,1541500
North America,Anguilla,06/01/2023,245890.282,755.81,1541500
North America,Anguilla,02/12/2022,243496.882,755.81,1539400
North America,Anguilla,09/12/2022,245890.282,755.81,1539400
North America,Anguilla,21/10/2022,243496.882,755.81,1539000
North America,Anguilla,07/10/2022,243496.882,755.81,1537600
North America,Anguilla,30/09/2022,243433.898,755.81,1537300
North America,Anguilla,23/09/2022,242993.009,755.81,1520500
North America,Anguilla,17/08/2022,235938.779,629.842,1518000
North America,Anguilla,19/08/2022,235938.779,629.842,1518000
North America,Anguilla,08/07/2022,218933.048,566.858,1515400
North America,Anguilla,24/06/2022,214839.075,566.858,1507000
North America,Anguilla,15/06/2022,212508.66,566.858,1496000
North America,Anguilla,10/06/2022,210493.166,566.858,1491800
North America,Anguilla,27/05/2022,201738.364,566.858,1486500
North America,Anguilla,20/05/2022,196258.739,566.858,1479000
North America,Anguilla,06/05/2022,175599.924,566.858,1472400
North America,Anguilla,08/04/2022,171128.047,566.858,1456600
North America,Anguilla,23/03/2022,165837.375,566.858,1430600
North America,Anguilla,18/03/2022,163380.991,566.858,1425900
North America,Anguilla,09/03/2022,162121.308,566.858,1412100
North America,Anguilla,11/03/2022,162121.308,566.858,1412100
North America,Anguilla,02/03/2022,160924.608,566.858,1409400
North America,Anguilla,25/02/2022,159224.035,566.858,1396000
North America,Anguilla,16/02/2022,157271.525,566.858,1385300
North America,Anguilla,18/02/2022,157838.383,566.858,1385300
North America,Anguilla,09/02/2022,153429.489,566.858,1372000
North America,Anguilla,11/02/2022,154815.141,566.858,1372000
North America,Anguilla,02/02/2022,148705.675,503.874,1361200
North America,Anguilla,28/01/2022,142974.113,440.889,1350900
North America,Anguilla,21/01/2022,137746.426,440.889,1338800
North America,Anguilla,14/01/2022,122315.299,377.905,1325600
North America,Anguilla,08/12/2021,92523.777,251.937,1277600
North America,Anguilla,01/12/2021,87296.089,188.953,1254300
North America,Anguilla,29/11/2021,84020.911,188.953,1242700
North America,Anguilla,19/11/2021,74006.424,188.953,1200900
North America,Anguilla,12/11/2021,67833.974,125.968,1183000
North America,Anguilla,05/11/2021,64180.891,62.984,1178200
North America,Anguilla,01/10/2021,25760.534,62.984,1178100
North America,Anguilla,15/10/2021,40561.819,62.984,1178100
North America,Anguilla,24/09/2021,22044.467,62.984,1170500
North America,Antigua and Barbuda,16/09/2022,96062.791,1546.304,1455800
North America,Antigua and Barbuda,06/08/2022,93556.712,1535.64,1367900
North America,Antigua and Barbuda,17/06/2022,91231.924,1492.983,1345000
North America,Antigua and Barbuda,30/05/2022,86582.349,1471.655,1342400
North America,Antigua and Barbuda,31/03/2022,79885.254,1439.662,1339500
North America,Antigua and Barbuda,14/03/2022,79618.649,1439.662,1337100
North America,Antigua and Barbuda,01/03/2022,79309.389,1439.662,1333400
North America,Antigua and Barbuda,28/02/2022,79309.389,1439.662,1330100
North America,Antigua and Barbuda,17/02/2022,78296.293,1428.998,1327200
North America,Antigua and Barbuda,05/02/2022,71791.153,1354.349,1319500
North America,Antigua and Barbuda,26/01/2022,64230.261,1301.028,1317600
North America,Antigua and Barbuda,13/01/2022,55123.064,1279.7,1303300
North America,Antigua and Barbuda,06/01/2022,49822.975,1269.036,1294800
North America,Antigua and Barbuda,29/12/2021,45674.615,1269.036,1291900
North America,Antigua and Barbuda,25/12/2021,44960.116,1258.371,1288100
North America,Antigua and Barbuda,19/12/2021,44768.161,1247.707,1286700
North America,Antigua and Barbuda,10/12/2021,44266.945,1247.707,1277700
North America,Antigua and Barbuda,05/12/2021,44224.289,1247.707,1266500
North America,Antigua and Barbuda,02/12/2021,44160.304,1247.707,1265300
North America,Antigua and Barbuda,26/11/2021,44138.975,1247.707,1254500
North America,Antigua and Barbuda,23/11/2021,44096.319,1151.73,1248500
North America,Antigua and Barbuda,21/11/2021,44074.99,1151.73,1242700
North America,Antigua and Barbuda,16/11/2021,43915.028,1141.066,1231600
North America,Antigua and Barbuda,08/11/2021,43627.096,1119.737,1185700
North America,Antigua and Barbuda,05/11/2021,43424.476,1109.073,1151700
North America,Antigua and Barbuda,30/10/2021,43083.223,1087.745,1134500
North America,Antigua and Barbuda,26/10/2021,42987.246,1055.752,1125100
North America,Antigua and Barbuda,23/10/2021,42592.672,1034.424,1114400
North America,Antigua and Barbuda,19/10/2021,41782.195,1013.096,1096600
North America,Antigua and Barbuda,16/10/2021,40843.749,991.767,1081200
North America,Antigua and Barbuda,13/10/2021,40225.227,991.767,1064800
North America,Antigua and Barbuda,09/10/2021,39062.833,938.446,1054000
North America,Antigua and Barbuda,06/10/2021,37356.567,906.454,1043300
North America,Antigua and Barbuda,04/10/2021,37356.567,906.454,1038500
North America,Antigua and Barbuda,02/10/2021,35575.652,863.797,1025500
North America,Antigua and Barbuda,28/09/2021,31171.352,682.507,995200
North America,Antigua and Barbuda,24/09/2021,27993.431,607.857,951800
North America,Antigua and Barbuda,17/09/2021,24570.234,511.88,873600
North America,Antigua and Barbuda,13/09/2021,23098.58,511.88,852300
North America,Antigua and Barbuda,10/09/2021,21051.06,501.216,846600
North America,Antigua and Barbuda,07/09/2021,19941.987,490.552,831800
North America,Antigua and Barbuda,31/08/2021,18267.713,469.223,800500
North America,Antigua and Barbuda,30/08/2021,18267.713,469.223,795900
North America,Antigua and Barbuda,28/08/2021,17041.334,458.559,785900
North America,Antigua and Barbuda,24/08/2021,15889.605,458.559,777400
North America,Antigua and Barbuda,22/08/2021,15889.605,458.559,770800
North America,Antigua and Barbuda,19/08/2021,15153.777,458.559,763600
North America,Antigua and Barbuda,16/08/2021,14631.233,458.559,761800
North America,Antigua and Barbuda,14/08/2021,14631.233,458.559,757800
North America,Antigua and Barbuda,10/08/2021,14375.293,458.559,746700
North America,Antigua and Barbuda,07/08/2021,14076.697,458.559,745500
North America,Antigua and Barbuda,04/08/2021,13895.406,458.559,741400
North America,Antigua and Barbuda,02/08/2021,13895.406,458.559,738900
North America,Antigua and Barbuda,29/07/2021,13735.443,458.559,734200
North America,Antigua and Barbuda,28/07/2021,13735.443,458.559,732800
North America,Antigua and Barbuda,25/07/2021,13650.13,458.559,728100
North America,Antigua and Barbuda,22/07/2021,13596.809,447.895,723500
North America,Antigua and Barbuda,21/07/2021,13596.809,447.895,709400
North America,Antigua and Barbuda,20/07/2021,13522.16,447.895,708200
North America,Antigua and Barbuda,18/07/2021,13522.16,447.895,705200
North America,Antigua and Barbuda,15/07/2021,13500.832,447.895,701200
North America,Antigua and Barbuda,13/07/2021,13500.832,447.895,700200
North America,Antigua and Barbuda,09/07/2021,13490.168,447.895,696800
North America,Antigua and Barbuda,08/07/2021,13490.168,447.895,694000
North America,Antigua and Barbuda,06/07/2021,13479.503,447.895,691300
North America,Antigua and Barbuda,04/07/2021,13479.503,447.895,689900
North America,Antigua and Barbuda,01/07/2021,13468.839,447.895,687400
North America,Antigua and Barbuda,29/06/2021,13468.839,447.895,682500
North America,Antigua and Barbuda,20/06/2021,13468.839,447.895,669800
North America,Antigua and Barbuda,17/06/2021,13468.839,447.895,663400
North America,Antigua and Barbuda,15/06/2021,13468.839,447.895,635400
North America,Antigua and Barbuda,12/06/2021,13468.839,447.895,626300
North America,Antigua and Barbuda,09/06/2021,13468.839,447.895,619300
North America,Antigua and Barbuda,07/06/2021,13468.839,447.895,610700
North America,Antigua and Barbuda,06/06/2021,13468.839,447.895,592700
North America,Antigua and Barbuda,03/06/2021,13458.175,447.895,552500
North America,Antigua and Barbuda,31/05/2021,13436.847,447.895,536700
North America,Antigua and Barbuda,29/05/2021,13426.183,447.895,515600
North America,Antigua and Barbuda,27/05/2021,13415.518,447.895,489900
North America,Antigua and Barbuda,26/05/2021,13415.518,447.895,471700
North America,Antigua and Barbuda,25/05/2021,13415.518,447.895,448000
North America,Antigua and Barbuda,21/05/2021,13383.526,447.895,421400
North America,Antigua and Barbuda,17/05/2021,13340.869,447.895,367300
North America,Antigua and Barbuda,11/05/2021,13202.235,341.253,333400
North America,Antigua and Barbuda,07/05/2021,13127.586,341.253,331500
North America,Antigua and Barbuda,22/04/2021,12978.288,330.589,317300
North America,Antigua and Barbuda,17/04/2021,12935.631,330.589,305400
North America,Antigua and Barbuda,16/04/2021,12892.974,330.589,303000
North America,Antigua and Barbuda,14/04/2021,12807.661,330.589,294200
North America,Antigua and Barbuda,03/04/2021,12285.117,298.597,288300
North America,Antigua and Barbuda,31/03/2021,12114.49,298.597,286200
North America,Antigua and Barbuda,25/03/2021,11517.297,298.597,281800
North America,Antigua and Barbuda,19/03/2021,10749.477,287.932,273800
North America,Antigua and Barbuda,15/03/2021,10269.59,287.932,257700
North America,Antigua and Barbuda,16/02/2021,4553.598,95.977,0
South America,Argentina,07/03/2023,220718.205,2866.866,2527000
South America,Argentina,06/03/2023,220718.205,2866.866,2526700
South America,Argentina,04/03/2023,220699.923,2866.668,2526500
South America,Argentina,05/03/2023,220718.205,2866.866,2526500
South America,Argentina,03/03/2023,220699.923,2866.668,2526400
South America,Argentina,02/03/2023,220699.923,2866.668,2526100
South America,Argentina,01/03/2023,220699.923,2866.668,2525800
South America,Argentina,28/02/2023,220699.923,2866.668,2525500
South America,Argentina,27/02/2023,220699.923,2866.668,2525100
South America,Argentina,25/02/2023,220681.971,2866.558,2524600
South America,Argentina,26/02/2023,220699.923,2866.668,2524600
South America,Argentina,24/02/2023,220681.971,2866.558,2524500
South America,Argentina,23/02/2023,220681.971,2866.558,2523900
South America,Argentina,22/02/2023,220681.971,2866.558,2523400
South America,Argentina,21/02/2023,220681.971,2866.558,2522900
South America,Argentina,19/02/2023,220681.971,2866.558,2522800
South America,Argentina,20/02/2023,220681.971,2866.558,2522800
South America,Argentina,18/02/2023,220656.219,2866.339,2522700
South America,Argentina,17/02/2023,220656.219,2866.339,2522600
South America,Argentina,16/02/2023,220656.219,2866.339,2522000
South America,Argentina,15/02/2023,220656.219,2866.339,2521500
South America,Argentina,14/02/2023,220656.219,2866.339,2520900
South America,Argentina,13/02/2023,220656.219,2866.339,2520400
South America,Argentina,11/02/2023,220616.513,2866.097,2519900
South America,Argentina,12/02/2023,220656.219,2866.339,2519900
South America,Argentina,10/02/2023,220616.513,2866.097,2519700
South America,Argentina,09/02/2023,220616.513,2866.097,2519100
South America,Argentina,08/02/2023,220616.513,2866.097,2518400
South America,Argentina,07/02/2023,220616.513,2866.097,2517800
South America,Argentina,06/02/2023,220616.513,2866.097,2517200
South America,Argentina,04/02/2023,220546.331,2865.745,2516500
South America,Argentina,05/02/2023,220616.513,2866.097,2516500
South America,Argentina,03/02/2023,220546.331,2865.745,2516300
South America,Argentina,02/02/2023,220546.331,2865.745,2515600
South America,Argentina,01/02/2023,220546.331,2865.745,2514900
South America,Argentina,31/01/2023,220546.331,2865.745,2514100
South America,Argentina,30/01/2023,220546.331,2865.745,2513400
South America,Argentina,29/01/2023,220546.331,2865.745,2512700
South America,Argentina,28/01/2023,220449.079,2865.152,2512600
South America,Argentina,27/01/2023,220449.079,2865.152,2512400
South America,Argentina,26/01/2023,220449.079,2865.152,2511500
South America,Argentina,25/01/2023,220449.079,2865.152,2510600
South America,Argentina,24/01/2023,220449.079,2865.152,2509700
South America,Argentina,23/01/2023,220449.079,2865.152,2508800
South America,Argentina,22/01/2023,220449.079,2865.152,2508000
South America,Argentina,21/01/2023,220259.803,2863.922,2507900
South America,Argentina,20/01/2023,220259.803,2863.922,2507700
South America,Argentina,19/01/2023,220259.803,2863.922,2506600
South America,Argentina,18/01/2023,220259.803,2863.922,2505700
South America,Argentina,17/01/2023,220259.803,2863.922,2504500
South America,Argentina,16/01/2023,220259.803,2863.922,2503300
South America,Argentina,15/01/2023,220259.803,2863.922,2501900
South America,Argentina,14/01/2023,219833.175,2861.966,2501800
South America,Argentina,13/01/2023,219833.175,2861.966,2501500
South America,Argentina,12/01/2023,219833.175,2861.966,2499700
South America,Argentina,11/01/2023,219833.175,2861.966,2497900
South America,Argentina,10/01/2023,219833.175,2861.966,2496000
South America,Argentina,09/01/2023,219833.175,2861.966,2494100
South America,Argentina,08/01/2023,219833.175,2861.966,2492100
South America,Argentina,07/01/2023,218932.676,2860.252,2492000
South America,Argentina,06/01/2023,218932.676,2860.252,2491700
South America,Argentina,05/01/2023,218932.676,2860.252,2489500
South America,Argentina,04/01/2023,218932.676,2860.252,2487200
South America,Argentina,03/01/2023,218932.676,2860.252,2484600
South America,Argentina,02/01/2023,218932.676,2860.252,2482300
South America,Argentina,31/12/2022,217338.356,2859.219,2480300
South America,Argentina,01/01/2023,218932.676,2860.252,2480300
South America,Argentina,30/12/2022,217338.356,2859.219,2480200
South America,Argentina,29/12/2022,217338.356,2859.219,2479700
South America,Argentina,28/12/2022,217338.356,2859.219,2477500
South America,Argentina,27/12/2022,217338.356,2859.219,2474700
South America,Argentina,26/12/2022,217338.356,2859.219,2471800
South America,Argentina,23/12/2022,215978.159,2858.253,2469300
South America,Argentina,24/12/2022,215978.159,2858.253,2469300
South America,Argentina,25/12/2022,217338.356,2859.219,2469300
South America,Argentina,22/12/2022,215978.159,2858.253,2468600
South America,Argentina,21/12/2022,215978.159,2858.253,2466500
South America,Argentina,20/12/2022,215978.159,2858.253,2464000
South America,Argentina,19/12/2022,215978.159,2858.253,2463200
South America,Argentina,18/12/2022,215978.159,2858.253,2461000
South America,Argentina,17/12/2022,214610.096,2857.396,2460900
South America,Argentina,16/12/2022,214610.096,2857.396,2460300
South America,Argentina,15/12/2022,214610.096,2857.396,2457200
South America,Argentina,14/12/2022,214610.096,2857.396,2454300
South America,Argentina,13/12/2022,214610.096,2857.396,2451500
South America,Argentina,12/12/2022,214610.096,2857.396,2448800
South America,Argentina,10/12/2022,214014.209,2857.242,2445900
South America,Argentina,11/12/2022,214610.096,2857.396,2445900
South America,Argentina,09/12/2022,214014.209,2857.242,2445300
South America,Argentina,08/12/2022,214014.209,2857.242,2444900
South America,Argentina,07/12/2022,214014.209,2857.242,2444500
South America,Argentina,06/12/2022,214014.209,2857.242,2441900
South America,Argentina,05/12/2022,214014.209,2857.242,2439100
South America,Argentina,04/12/2022,214014.209,2857.242,2436900
South America,Argentina,03/12/2022,213737.151,2857.044,2436700
South America,Argentina,02/12/2022,213737.151,2857.044,2436400
South America,Argentina,01/12/2022,213737.151,2857.044,2434500
South America,Argentina,30/11/2022,213737.151,2857.044,2432900
South America,Argentina,29/11/2022,213737.151,2857.044,2431400
South America,Argentina,28/11/2022,213737.151,2857.044,2430100
South America,Argentina,27/11/2022,213737.151,2857.044,2429200
South America,Argentina,25/11/2022,213664.135,2856.868,2429100
South America,Argentina,26/11/2022,213664.135,2856.868,2429100
South America,Argentina,24/11/2022,213664.135,2856.868,2428400
South America,Argentina,23/11/2022,213664.135,2856.868,2427700
South America,Argentina,22/11/2022,213664.135,2856.868,2427200
South America,Argentina,20/11/2022,213664.135,2856.868,2426800
South America,Argentina,21/11/2022,213664.135,2856.868,2426800
South America,Argentina,19/11/2022,213615.662,2856.736,2426700
